Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	't(MQB'	2021-10-01	2021-11-01	22	50	50	4.19	-6.49	59.76	23	0.35	1.58	9.21	2	5	707.02	-216.83	5	17	93.03	43.08
ETH-USDT	5m	'eYufu'	2021-10-01	2021-11-01	2	100	0	1.07	-2.48	12.93	50	0.54	1.05	5.21	1	1	355.0	-247.86	1	1	7.93	43.08
ETH-USDT	5m	'sYffo'	2021-10-01	2021-11-01	4	75	25	1.45	-2.52	17.88	50	0.48	0.99	7.1	1	1	351.94	-169.24	2	2	16.15	43.08
ETH-USDT	5m	'j-cf)'	2021-10-01	2021-11-01	27	52	48	0.05	-8.55	0.58	22	0.0	0.19	0.07	1	8	564.17	-266.57	6	21	109.41	43.08
ETH-USDT	5m	'j,cf)'	2021-10-01	2021-11-01	30	53	47	-0.4	-9.12	-4.43	20	-0.01	0.03	-0.49	2	13	605.46	-268.38	6	24	121.22	43.08
ETH-USDT	5m	'kYTLn'	2021-10-01	2021-11-01	5	60	40	-1.39	-4.49	-14.77	40	-0.23	-0.57	-3.29	1	2	326.83	-216.83	2	3	20.02	43.08
ETH-USDT	5m	'[,pf6'	2021-10-01	2021-11-01	31	42	58	-2.13	-7.6	-21.75	26	-0.08	-0.6	-2.86	2	6	568.15	-249.45	8	23	124.83	43.08
ETH-USDT	5m	'[>^mw'	2021-10-01	2021-11-01	7	57	43	-1.34	-4.7	-14.28	29	-0.14	-0.67	-3.04	1	3	354.01	-247.14	2	5	27.57	43.08
ETH-USDT	5m	'[.bN+'	2021-10-01	2021-11-01	33	48	52	-3.02	-9.87	-29.49	21	-0.08	-0.8	-2.99	2	11	587.69	-267.07	7	26	130.94	43.08
ETH-USDT	5m	'gYff['	2021-10-01	2021-11-01	6	50	50	-1.94	-4.48	-20.07	33	-0.32	-0.82	-4.48	1	2	348.26	-228.99	2	4	23.98	43.08
