'Time','BNB-USDT','ETH-USDT','BTC-USDT','NEO-USDT','QTUM-USDT','Mean'
'03/07/2021',49.06200372069517,0.0,0.0,0.0,0.0,9.812400744139033,39.24960297655613,-9.812400744139033,-9.812400744139033,-9.812400744139033,-9.812400744139033,50.06200372069517,1.0,1.0,1.0,1.0,54.06200372069517
'04/07/2021',49.06200372069517,49.06200372069517,0.0,0.0,0.0,19.624801488278067,29.4372022324171,29.4372022324171,-19.624801488278067,-19.624801488278067,-19.624801488278067,50.06200372069517,50.06200372069517,1.0,1.0,1.0,103.12400744139033
'05/07/2021',37.54201613161666,49.06200372069517,70.23297324568571,0.0,0.0,31.36739861959951,6.174617512017154,17.694605101095657,38.8655746260862,-31.36739861959951,-31.36739861959951,38.54201613161666,50.06200372069517,71.23297324568571,1.0,1.0,161.83699309799755
'06/07/2021',15.83141406196827,49.06200372069517,70.23297324568571,0.0,0.0,27.025278205669828,-11.193864143701559,22.03672551502534,43.207695040015885,-27.025278205669828,-27.025278205669828,16.831414061968268,50.06200372069517,71.23297324568571,1.0,1.0,140.12639102834913
'07/07/2021',15.83141406196827,15.83141406196827,15.83141406196827,15.83141406196827,0.0,12.665131249574616,3.1662828123936535,3.1662828123936535,3.1662828123936535,3.1662828123936535,-12.665131249574616,16.831414061968268,16.831414061968268,16.831414061968268,16.831414061968268,1.0,68.32565624787307
'08/07/2021',11.068745324189733,10.221392197637472,10.221392197637472,15.83141406196827,0.0,9.46858875628659,1.6001565679031433,0.7528034413508831,0.7528034413508831,6.36282530568168,-9.46858875628659,12.068745324189733,11.221392197637472,11.221392197637472,16.831414061968268,1.0,52.34294378143294
'09/07/2021',11.068745324189733,11.068745324189733,11.068745324189733,15.83141406196827,0.0,9.807530006907493,1.2612153172822396,1.2612153172822396,1.2612153172822396,6.023884055060776,-9.807530006907493,12.068745324189733,12.068745324189733,12.068745324189733,16.831414061968268,1.0,54.037650034537464
'10/07/2021',8.550456980109296,11.068745324189733,11.068745324189733,9.951861394327898,0.0,8.127961804563332,0.42249517554596316,2.9407835196264003,2.9407835196264003,1.8238995897645651,-8.127961804563332,9.550456980109296,12.068745324189733,12.068745324189733,10.951861394327898,1.0,45.639809022816664
'11/07/2021',7.6391276227801415,8.550456980109296,8.550456980109296,9.951861394327898,0.0,6.938380595465326,0.7007470273148151,1.6120763846439692,1.6120763846439692,3.013480798862571,-6.938380595465326,8.63912762278014,9.550456980109296,9.550456980109296,10.951861394327898,1.0,39.69190297732663
'12/07/2021',7.256681137027488,7.6391276227801415,7.6391276227801415,9.951861394327898,0.0,6.497359555383134,0.7593215816443548,1.1417680673970079,1.1417680673970079,3.454501838944764,-6.497359555383134,8.256681137027488,8.63912762278014,8.63912762278014,10.951861394327898,1.0,37.486797776915665
'13/07/2021',6.8914052806686215,7.256681137027488,7.256681137027488,9.951861394327898,0.0,6.271325789810299,0.6200794908583225,0.9853553472171894,0.9853553472171894,3.6805356045175985,-6.271325789810299,7.8914052806686215,8.256681137027488,8.256681137027488,10.951861394327898,1.0,36.3566289490515
